mode_value,landuse_name,s1_name,s2_name
13,ROIs1970_fall/lc_113/ROIs1970_fall_lc_113_p671.tif,ROIs1970_fall/s1_113/ROIs1970_fall_s1_113_p671.tif,ROIs1970_fall/s2_113/ROIs1970_fall_s2_113_p671.tif
14,ROIs1158_spring/lc_115/ROIs1158_spring_lc_115_p523.tif,ROIs1158_spring/s1_115/ROIs1158_spring_s1_115_p523.tif,ROIs1158_spring/s2_115/ROIs1158_spring_s2_115_p523.tif
14,ROIs1158_spring/lc_112/ROIs1158_spring_lc_112_p287.tif,ROIs1158_spring/s1_112/ROIs1158_spring_s1_112_p287.tif,ROIs1158_spring/s2_112/ROIs1158_spring_s2_112_p287.tif
10,ROIs1970_fall/lc_31/ROIs1970_fall_lc_31_p84.tif,ROIs1970_fall/s1_31/ROIs1970_fall_s1_31_p84.tif,ROIs1970_fall/s2_31/ROIs1970_fall_s2_31_p84.tif
10,ROIs1868_summer/lc_114/ROIs1868_summer_lc_114_p776.tif,ROIs1868_summer/s1_114/ROIs1868_summer_s1_114_p776.tif,ROIs1868_summer/s2_114/ROIs1868_summer_s2_114_p776.tif
8,ROIs1868_summer/lc_100/ROIs1868_summer_lc_100_p764.tif,ROIs1868_summer/s1_100/ROIs1868_summer_s1_100_p764.tif,ROIs1868_summer/s2_100/ROIs1868_summer_s2_100_p764.tif
8,ROIs1970_fall/lc_42/ROIs1970_fall_lc_42_p246.tif,ROIs1970_fall/s1_42/ROIs1970_fall_s1_42_p246.tif,ROIs1970_fall/s2_42/ROIs1970_fall_s2_42_p246.tif
13,ROIs1868_summer/lc_133/ROIs1868_summer_lc_133_p423.tif,ROIs1868_summer/s1_133/ROIs1868_summer_s1_133_p423.tif,ROIs1868_summer/s2_133/ROIs1868_summer_s2_133_p423.tif
12,ROIs1868_summer/lc_17/ROIs1868_summer_lc_17_p380.tif,ROIs1868_summer/s1_17/ROIs1868_summer_s1_17_p380.tif,ROIs1868_summer/s2_17/ROIs1868_summer_s2_17_p380.tif
17,ROIs1970_fall/lc_148/ROIs1970_fall_lc_148_p695.tif,ROIs1970_fall/s1_148/ROIs1970_fall_s1_148_p695.tif,ROIs1970_fall/s2_148/ROIs1970_fall_s2_148_p695.tif
13,ROIs1158_spring/lc_147/ROIs1158_spring_lc_147_p171.tif,ROIs1158_spring/s1_147/ROIs1158_spring_s1_147_p171.tif,ROIs1158_spring/s2_147/ROIs1158_spring_s2_147_p171.tif
11,ROIs2017_winter/lc_138/ROIs2017_winter_lc_138_p676.tif,ROIs2017_winter/s1_138/ROIs2017_winter_s1_138_p676.tif,ROIs2017_winter/s2_138/ROIs2017_winter_s2_138_p676.tif
8,ROIs1868_summer/lc_7/ROIs1868_summer_lc_7_p880.tif,ROIs1868_summer/s1_7/ROIs1868_summer_s1_7_p880.tif,ROIs1868_summer/s2_7/ROIs1868_summer_s2_7_p880.tif
14,ROIs2017_winter/lc_42/ROIs2017_winter_lc_42_p488.tif,ROIs2017_winter/s1_42/ROIs2017_winter_s1_42_p488.tif,ROIs2017_winter/s2_42/ROIs2017_winter_s2_42_p488.tif
11,ROIs1158_spring/lc_134/ROIs1158_spring_lc_134_p821.tif,ROIs1158_spring/s1_134/ROIs1158_spring_s1_134_p821.tif,ROIs1158_spring/s2_134/ROIs1158_spring_s2_134_p821.tif
2,ROIs1970_fall/lc_122/ROIs1970_fall_lc_122_p88.tif,ROIs1970_fall/s1_122/ROIs1970_fall_s1_122_p88.tif,ROIs1970_fall/s2_122/ROIs1970_fall_s2_122_p88.tif
13,ROIs2017_winter/lc_108/ROIs2017_winter_lc_108_p511.tif,ROIs2017_winter/s1_108/ROIs2017_winter_s1_108_p511.tif,ROIs2017_winter/s2_108/ROIs2017_winter_s2_108_p511.tif
11,ROIs1158_spring/lc_100/ROIs1158_spring_lc_100_p72.tif,ROIs1158_spring/s1_100/ROIs1158_spring_s1_100_p72.tif,ROIs1158_spring/s2_100/ROIs1158_spring_s2_100_p72.tif
17,ROIs1868_summer/lc_45/ROIs1868_summer_lc_45_p182.tif,ROIs1868_summer/s1_45/ROIs1868_summer_s1_45_p182.tif,ROIs1868_summer/s2_45/ROIs1868_summer_s2_45_p182.tif
10,ROIs1868_summer/lc_135/ROIs1868_summer_lc_135_p751.tif,ROIs1868_summer/s1_135/ROIs1868_summer_s1_135_p751.tif,ROIs1868_summer/s2_135/ROIs1868_summer_s2_135_p751.tif
10,ROIs2017_winter/lc_47/ROIs2017_winter_lc_47_p610.tif,ROIs2017_winter/s1_47/ROIs2017_winter_s1_47_p610.tif,ROIs2017_winter/s2_47/ROIs2017_winter_s2_47_p610.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p41.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p41.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p41.tif
10,ROIs1970_fall/lc_82/ROIs1970_fall_lc_82_p721.tif,ROIs1970_fall/s1_82/ROIs1970_fall_s1_82_p721.tif,ROIs1970_fall/s2_82/ROIs1970_fall_s2_82_p721.tif
13,ROIs1868_summer/lc_125/ROIs1868_summer_lc_125_p298.tif,ROIs1868_summer/s1_125/ROIs1868_summer_s1_125_p298.tif,ROIs1868_summer/s2_125/ROIs1868_summer_s2_125_p298.tif
10,ROIs1970_fall/lc_136/ROIs1970_fall_lc_136_p826.tif,ROIs1970_fall/s1_136/ROIs1970_fall_s1_136_p826.tif,ROIs1970_fall/s2_136/ROIs1970_fall_s2_136_p826.tif
11,ROIs2017_winter/lc_119/ROIs2017_winter_lc_119_p315.tif,ROIs2017_winter/s1_119/ROIs2017_winter_s1_119_p315.tif,ROIs2017_winter/s2_119/ROIs2017_winter_s2_119_p315.tif
11,ROIs1970_fall/lc_105/ROIs1970_fall_lc_105_p645.tif,ROIs1970_fall/s1_105/ROIs1970_fall_s1_105_p645.tif,ROIs1970_fall/s2_105/ROIs1970_fall_s2_105_p645.tif
11,ROIs1970_fall/lc_105/ROIs1970_fall_lc_105_p227.tif,ROIs1970_fall/s1_105/ROIs1970_fall_s1_105_p227.tif,ROIs1970_fall/s2_105/ROIs1970_fall_s2_105_p227.tif
2,ROIs1158_spring/lc_8/ROIs1158_spring_lc_8_p447.tif,ROIs1158_spring/s1_8/ROIs1158_spring_s1_8_p447.tif,ROIs1158_spring/s2_8/ROIs1158_spring_s2_8_p447.tif
9,ROIs1158_spring/lc_63/ROIs1158_spring_lc_63_p495.tif,ROIs1158_spring/s1_63/ROIs1158_spring_s1_63_p495.tif,ROIs1158_spring/s2_63/ROIs1158_spring_s2_63_p495.tif
17,ROIs1970_fall/lc_44/ROIs1970_fall_lc_44_p474.tif,ROIs1970_fall/s1_44/ROIs1970_fall_s1_44_p474.tif,ROIs1970_fall/s2_44/ROIs1970_fall_s2_44_p474.tif
2,ROIs1868_summer/lc_86/ROIs1868_summer_lc_86_p320.tif,ROIs1868_summer/s1_86/ROIs1868_summer_s1_86_p320.tif,ROIs1868_summer/s2_86/ROIs1868_summer_s2_86_p320.tif
12,ROIs1970_fall/lc_31/ROIs1970_fall_lc_31_p398.tif,ROIs1970_fall/s1_31/ROIs1970_fall_s1_31_p398.tif,ROIs1970_fall/s2_31/ROIs1970_fall_s2_31_p398.tif
13,ROIs1868_summer/lc_81/ROIs1868_summer_lc_81_p439.tif,ROIs1868_summer/s1_81/ROIs1868_summer_s1_81_p439.tif,ROIs1868_summer/s2_81/ROIs1868_summer_s2_81_p439.tif
8,ROIs1970_fall/lc_22/ROIs1970_fall_lc_22_p839.tif,ROIs1970_fall/s1_22/ROIs1970_fall_s1_22_p839.tif,ROIs1970_fall/s2_22/ROIs1970_fall_s2_22_p839.tif
2,ROIs1868_summer/lc_86/ROIs1868_summer_lc_86_p275.tif,ROIs1868_summer/s1_86/ROIs1868_summer_s1_86_p275.tif,ROIs1868_summer/s2_86/ROIs1868_summer_s2_86_p275.tif
9,ROIs1970_fall/lc_110/ROIs1970_fall_lc_110_p535.tif,ROIs1970_fall/s1_110/ROIs1970_fall_s1_110_p535.tif,ROIs1970_fall/s2_110/ROIs1970_fall_s2_110_p535.tif
2,ROIs1158_spring/lc_15/ROIs1158_spring_lc_15_p185.tif,ROIs1158_spring/s1_15/ROIs1158_spring_s1_15_p185.tif,ROIs1158_spring/s2_15/ROIs1158_spring_s2_15_p185.tif
9,ROIs1970_fall/lc_37/ROIs1970_fall_lc_37_p302.tif,ROIs1970_fall/s1_37/ROIs1970_fall_s1_37_p302.tif,ROIs1970_fall/s2_37/ROIs1970_fall_s2_37_p302.tif
17,ROIs1970_fall/lc_11/ROIs1970_fall_lc_11_p301.tif,ROIs1970_fall/s1_11/ROIs1970_fall_s1_11_p301.tif,ROIs1970_fall/s2_11/ROIs1970_fall_s2_11_p301.tif
11,ROIs1158_spring/lc_122/ROIs1158_spring_lc_122_p152.tif,ROIs1158_spring/s1_122/ROIs1158_spring_s1_122_p152.tif,ROIs1158_spring/s2_122/ROIs1158_spring_s2_122_p152.tif
10,ROIs1158_spring/lc_17/ROIs1158_spring_lc_17_p723.tif,ROIs1158_spring/s1_17/ROIs1158_spring_s1_17_p723.tif,ROIs1158_spring/s2_17/ROIs1158_spring_s2_17_p723.tif
13,ROIs1868_summer/lc_133/ROIs1868_summer_lc_133_p726.tif,ROIs1868_summer/s1_133/ROIs1868_summer_s1_133_p726.tif,ROIs1868_summer/s2_133/ROIs1868_summer_s2_133_p726.tif
9,ROIs1868_summer/lc_102/ROIs1868_summer_lc_102_p307.tif,ROIs1868_summer/s1_102/ROIs1868_summer_s1_102_p307.tif,ROIs1868_summer/s2_102/ROIs1868_summer_s2_102_p307.tif
11,ROIs1970_fall/lc_11/ROIs1970_fall_lc_11_p396.tif,ROIs1970_fall/s1_11/ROIs1970_fall_s1_11_p396.tif,ROIs1970_fall/s2_11/ROIs1970_fall_s2_11_p396.tif
11,ROIs1970_fall/lc_146/ROIs1970_fall_lc_146_p160.tif,ROIs1970_fall/s1_146/ROIs1970_fall_s1_146_p160.tif,ROIs1970_fall/s2_146/ROIs1970_fall_s2_146_p160.tif
2,ROIs1868_summer/lc_113/ROIs1868_summer_lc_113_p455.tif,ROIs1868_summer/s1_113/ROIs1868_summer_s1_113_p455.tif,ROIs1868_summer/s2_113/ROIs1868_summer_s2_113_p455.tif
10,ROIs1970_fall/lc_64/ROIs1970_fall_lc_64_p480.tif,ROIs1970_fall/s1_64/ROIs1970_fall_s1_64_p480.tif,ROIs1970_fall/s2_64/ROIs1970_fall_s2_64_p480.tif
2,ROIs1158_spring/lc_39/ROIs1158_spring_lc_39_p530.tif,ROIs1158_spring/s1_39/ROIs1158_spring_s1_39_p530.tif,ROIs1158_spring/s2_39/ROIs1158_spring_s2_39_p530.tif
11,ROIs1970_fall/lc_146/ROIs1970_fall_lc_146_p68.tif,ROIs1970_fall/s1_146/ROIs1970_fall_s1_146_p68.tif,ROIs1970_fall/s2_146/ROIs1970_fall_s2_146_p68.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p68.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p68.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p68.tif
2,ROIs1158_spring/lc_39/ROIs1158_spring_lc_39_p58.tif,ROIs1158_spring/s1_39/ROIs1158_spring_s1_39_p58.tif,ROIs1158_spring/s2_39/ROIs1158_spring_s2_39_p58.tif
14,ROIs1158_spring/lc_100/ROIs1158_spring_lc_100_p733.tif,ROIs1158_spring/s1_100/ROIs1158_spring_s1_100_p733.tif,ROIs1158_spring/s2_100/ROIs1158_spring_s2_100_p733.tif
9,ROIs1970_fall/lc_112/ROIs1970_fall_lc_112_p162.tif,ROIs1970_fall/s1_112/ROIs1970_fall_s1_112_p162.tif,ROIs1970_fall/s2_112/ROIs1970_fall_s2_112_p162.tif
13,ROIs1970_fall/lc_104/ROIs1970_fall_lc_104_p821.tif,ROIs1970_fall/s1_104/ROIs1970_fall_s1_104_p821.tif,ROIs1970_fall/s2_104/ROIs1970_fall_s2_104_p821.tif
2,ROIs2017_winter/lc_32/ROIs2017_winter_lc_32_p385.tif,ROIs2017_winter/s1_32/ROIs2017_winter_s1_32_p385.tif,ROIs2017_winter/s2_32/ROIs2017_winter_s2_32_p385.tif
13,ROIs2017_winter/lc_112/ROIs2017_winter_lc_112_p662.tif,ROIs2017_winter/s1_112/ROIs2017_winter_s1_112_p662.tif,ROIs2017_winter/s2_112/ROIs2017_winter_s2_112_p662.tif
9,ROIs1970_fall/lc_19/ROIs1970_fall_lc_19_p681.tif,ROIs1970_fall/s1_19/ROIs1970_fall_s1_19_p681.tif,ROIs1970_fall/s2_19/ROIs1970_fall_s2_19_p681.tif
17,ROIs1868_summer/lc_135/ROIs1868_summer_lc_135_p496.tif,ROIs1868_summer/s1_135/ROIs1868_summer_s1_135_p496.tif,ROIs1868_summer/s2_135/ROIs1868_summer_s2_135_p496.tif
13,ROIs2017_winter/lc_135/ROIs2017_winter_lc_135_p246.tif,ROIs2017_winter/s1_135/ROIs2017_winter_s1_135_p246.tif,ROIs2017_winter/s2_135/ROIs2017_winter_s2_135_p246.tif
17,ROIs1868_summer/lc_76/ROIs1868_summer_lc_76_p64.tif,ROIs1868_summer/s1_76/ROIs1868_summer_s1_76_p64.tif,ROIs1868_summer/s2_76/ROIs1868_summer_s2_76_p64.tif
13,ROIs1158_spring/lc_63/ROIs1158_spring_lc_63_p636.tif,ROIs1158_spring/s1_63/ROIs1158_spring_s1_63_p636.tif,ROIs1158_spring/s2_63/ROIs1158_spring_s2_63_p636.tif
2,ROIs1868_summer/lc_120/ROIs1868_summer_lc_120_p825.tif,ROIs1868_summer/s1_120/ROIs1868_summer_s1_120_p825.tif,ROIs1868_summer/s2_120/ROIs1868_summer_s2_120_p825.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p542.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p542.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p542.tif
8,ROIs1868_summer/lc_131/ROIs1868_summer_lc_131_p182.tif,ROIs1868_summer/s1_131/ROIs1868_summer_s1_131_p182.tif,ROIs1868_summer/s2_131/ROIs1868_summer_s2_131_p182.tif
13,ROIs1868_summer/lc_119/ROIs1868_summer_lc_119_p729.tif,ROIs1868_summer/s1_119/ROIs1868_summer_s1_119_p729.tif,ROIs1868_summer/s2_119/ROIs1868_summer_s2_119_p729.tif
12,ROIs1158_spring/lc_143/ROIs1158_spring_lc_143_p38.tif,ROIs1158_spring/s1_143/ROIs1158_spring_s1_143_p38.tif,ROIs1158_spring/s2_143/ROIs1158_spring_s2_143_p38.tif
8,ROIs1970_fall/lc_125/ROIs1970_fall_lc_125_p686.tif,ROIs1970_fall/s1_125/ROIs1970_fall_s1_125_p686.tif,ROIs1970_fall/s2_125/ROIs1970_fall_s2_125_p686.tif
14,ROIs1970_fall/lc_104/ROIs1970_fall_lc_104_p218.tif,ROIs1970_fall/s1_104/ROIs1970_fall_s1_104_p218.tif,ROIs1970_fall/s2_104/ROIs1970_fall_s2_104_p218.tif
9,ROIs1970_fall/lc_132/ROIs1970_fall_lc_132_p156.tif,ROIs1970_fall/s1_132/ROIs1970_fall_s1_132_p156.tif,ROIs1970_fall/s2_132/ROIs1970_fall_s2_132_p156.tif
2,ROIs1158_spring/lc_15/ROIs1158_spring_lc_15_p806.tif,ROIs1158_spring/s1_15/ROIs1158_spring_s1_15_p806.tif,ROIs1158_spring/s2_15/ROIs1158_spring_s2_15_p806.tif
17,ROIs1158_spring/lc_144/ROIs1158_spring_lc_144_p256.tif,ROIs1158_spring/s1_144/ROIs1158_spring_s1_144_p256.tif,ROIs1158_spring/s2_144/ROIs1158_spring_s2_144_p256.tif
13,ROIs1970_fall/lc_109/ROIs1970_fall_lc_109_p287.tif,ROIs1970_fall/s1_109/ROIs1970_fall_s1_109_p287.tif,ROIs1970_fall/s2_109/ROIs1970_fall_s2_109_p287.tif
17,ROIs2017_winter/lc_29/ROIs2017_winter_lc_29_p185.tif,ROIs2017_winter/s1_29/ROIs2017_winter_s1_29_p185.tif,ROIs2017_winter/s2_29/ROIs2017_winter_s2_29_p185.tif
10,ROIs1970_fall/lc_21/ROIs1970_fall_lc_21_p825.tif,ROIs1970_fall/s1_21/ROIs1970_fall_s1_21_p825.tif,ROIs1970_fall/s2_21/ROIs1970_fall_s2_21_p825.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p705.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p705.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p705.tif
14,ROIs2017_winter/lc_116/ROIs2017_winter_lc_116_p578.tif,ROIs2017_winter/s1_116/ROIs2017_winter_s1_116_p578.tif,ROIs2017_winter/s2_116/ROIs2017_winter_s2_116_p578.tif
10,ROIs1158_spring/lc_17/ROIs1158_spring_lc_17_p627.tif,ROIs1158_spring/s1_17/ROIs1158_spring_s1_17_p627.tif,ROIs1158_spring/s2_17/ROIs1158_spring_s2_17_p627.tif
14,ROIs2017_winter/lc_116/ROIs2017_winter_lc_116_p749.tif,ROIs2017_winter/s1_116/ROIs2017_winter_s1_116_p749.tif,ROIs2017_winter/s2_116/ROIs2017_winter_s2_116_p749.tif
8,ROIs1970_fall/lc_88/ROIs1970_fall_lc_88_p333.tif,ROIs1970_fall/s1_88/ROIs1970_fall_s1_88_p333.tif,ROIs1970_fall/s2_88/ROIs1970_fall_s2_88_p333.tif
12,ROIs1970_fall/lc_104/ROIs1970_fall_lc_104_p743.tif,ROIs1970_fall/s1_104/ROIs1970_fall_s1_104_p743.tif,ROIs1970_fall/s2_104/ROIs1970_fall_s2_104_p743.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p436.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p436.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p436.tif
13,ROIs2017_winter/lc_116/ROIs2017_winter_lc_116_p524.tif,ROIs2017_winter/s1_116/ROIs2017_winter_s1_116_p524.tif,ROIs2017_winter/s2_116/ROIs2017_winter_s2_116_p524.tif
8,ROIs1970_fall/lc_14/ROIs1970_fall_lc_14_p93.tif,ROIs1970_fall/s1_14/ROIs1970_fall_s1_14_p93.tif,ROIs1970_fall/s2_14/ROIs1970_fall_s2_14_p93.tif
13,ROIs1970_fall/lc_142/ROIs1970_fall_lc_142_p68.tif,ROIs1970_fall/s1_142/ROIs1970_fall_s1_142_p68.tif,ROIs1970_fall/s2_142/ROIs1970_fall_s2_142_p68.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p196.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p196.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p196.tif
17,ROIs1868_summer/lc_31/ROIs1868_summer_lc_31_p498.tif,ROIs1868_summer/s1_31/ROIs1868_summer_s1_31_p498.tif,ROIs1868_summer/s2_31/ROIs1868_summer_s2_31_p498.tif
12,ROIs1868_summer/lc_115/ROIs1868_summer_lc_115_p634.tif,ROIs1868_summer/s1_115/ROIs1868_summer_s1_115_p634.tif,ROIs1868_summer/s2_115/ROIs1868_summer_s2_115_p634.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p797.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p797.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p797.tif
9,ROIs1970_fall/lc_133/ROIs1970_fall_lc_133_p905.tif,ROIs1970_fall/s1_133/ROIs1970_fall_s1_133_p905.tif,ROIs1970_fall/s2_133/ROIs1970_fall_s2_133_p905.tif
14,ROIs2017_winter/lc_63/ROIs2017_winter_lc_63_p175.tif,ROIs2017_winter/s1_63/ROIs2017_winter_s1_63_p175.tif,ROIs2017_winter/s2_63/ROIs2017_winter_s2_63_p175.tif
8,ROIs1970_fall/lc_125/ROIs1970_fall_lc_125_p624.tif,ROIs1970_fall/s1_125/ROIs1970_fall_s1_125_p624.tif,ROIs1970_fall/s2_125/ROIs1970_fall_s2_125_p624.tif
8,ROIs1970_fall/lc_33/ROIs1970_fall_lc_33_p158.tif,ROIs1970_fall/s1_33/ROIs1970_fall_s1_33_p158.tif,ROIs1970_fall/s2_33/ROIs1970_fall_s2_33_p158.tif
12,ROIs1970_fall/lc_83/ROIs1970_fall_lc_83_p739.tif,ROIs1970_fall/s1_83/ROIs1970_fall_s1_83_p739.tif,ROIs1970_fall/s2_83/ROIs1970_fall_s2_83_p739.tif
14,ROIs1158_spring/lc_132/ROIs1158_spring_lc_132_p199.tif,ROIs1158_spring/s1_132/ROIs1158_spring_s1_132_p199.tif,ROIs1158_spring/s2_132/ROIs1158_spring_s2_132_p199.tif
13,ROIs2017_winter/lc_121/ROIs2017_winter_lc_121_p133.tif,ROIs2017_winter/s1_121/ROIs2017_winter_s1_121_p133.tif,ROIs2017_winter/s2_121/ROIs2017_winter_s2_121_p133.tif
14,ROIs1158_spring/lc_132/ROIs1158_spring_lc_132_p114.tif,ROIs1158_spring/s1_132/ROIs1158_spring_s1_132_p114.tif,ROIs1158_spring/s2_132/ROIs1158_spring_s2_132_p114.tif
10,ROIs1158_spring/lc_71/ROIs1158_spring_lc_71_p311.tif,ROIs1158_spring/s1_71/ROIs1158_spring_s1_71_p311.tif,ROIs1158_spring/s2_71/ROIs1158_spring_s2_71_p311.tif
17,ROIs1970_fall/lc_148/ROIs1970_fall_lc_148_p652.tif,ROIs1970_fall/s1_148/ROIs1970_fall_s1_148_p652.tif,ROIs1970_fall/s2_148/ROIs1970_fall_s2_148_p652.tif
8,ROIs2017_winter/lc_94/ROIs2017_winter_lc_94_p234.tif,ROIs2017_winter/s1_94/ROIs2017_winter_s1_94_p234.tif,ROIs2017_winter/s2_94/ROIs2017_winter_s2_94_p234.tif
8,ROIs1970_fall/lc_42/ROIs1970_fall_lc_42_p390.tif,ROIs1970_fall/s1_42/ROIs1970_fall_s1_42_p390.tif,ROIs1970_fall/s2_42/ROIs1970_fall_s2_42_p390.tif
2,ROIs1158_spring/lc_39/ROIs1158_spring_lc_39_p572.tif,ROIs1158_spring/s1_39/ROIs1158_spring_s1_39_p572.tif,ROIs1158_spring/s2_39/ROIs1158_spring_s2_39_p572.tif
12,ROIs1158_spring/lc_53/ROIs1158_spring_lc_53_p388.tif,ROIs1158_spring/s1_53/ROIs1158_spring_s1_53_p388.tif,ROIs1158_spring/s2_53/ROIs1158_spring_s2_53_p388.tif
8,ROIs1970_fall/lc_22/ROIs1970_fall_lc_22_p404.tif,ROIs1970_fall/s1_22/ROIs1970_fall_s1_22_p404.tif,ROIs1970_fall/s2_22/ROIs1970_fall_s2_22_p404.tif
8,ROIs1158_spring/lc_142/ROIs1158_spring_lc_142_p303.tif,ROIs1158_spring/s1_142/ROIs1158_spring_s1_142_p303.tif,ROIs1158_spring/s2_142/ROIs1158_spring_s2_142_p303.tif
2,ROIs1158_spring/lc_39/ROIs1158_spring_lc_39_p623.tif,ROIs1158_spring/s1_39/ROIs1158_spring_s1_39_p623.tif,ROIs1158_spring/s2_39/ROIs1158_spring_s2_39_p623.tif
17,ROIs1868_summer/lc_120/ROIs1868_summer_lc_120_p185.tif,ROIs1868_summer/s1_120/ROIs1868_summer_s1_120_p185.tif,ROIs1868_summer/s2_120/ROIs1868_summer_s2_120_p185.tif
14,ROIs2017_winter/lc_63/ROIs2017_winter_lc_63_p236.tif,ROIs2017_winter/s1_63/ROIs2017_winter_s1_63_p236.tif,ROIs2017_winter/s2_63/ROIs2017_winter_s2_63_p236.tif
14,ROIs1970_fall/lc_110/ROIs1970_fall_lc_110_p628.tif,ROIs1970_fall/s1_110/ROIs1970_fall_s1_110_p628.tif,ROIs1970_fall/s2_110/ROIs1970_fall_s2_110_p628.tif
8,ROIs1868_summer/lc_132/ROIs1868_summer_lc_132_p59.tif,ROIs1868_summer/s1_132/ROIs1868_summer_s1_132_p59.tif,ROIs1868_summer/s2_132/ROIs1868_summer_s2_132_p59.tif
13,ROIs1868_summer/lc_100/ROIs1868_summer_lc_100_p626.tif,ROIs1868_summer/s1_100/ROIs1868_summer_s1_100_p626.tif,ROIs1868_summer/s2_100/ROIs1868_summer_s2_100_p626.tif
11,ROIs1158_spring/lc_1/ROIs1158_spring_lc_1_p653.tif,ROIs1158_spring/s1_1/ROIs1158_spring_s1_1_p653.tif,ROIs1158_spring/s2_1/ROIs1158_spring_s2_1_p653.tif
8,ROIs1970_fall/lc_110/ROIs1970_fall_lc_110_p35.tif,ROIs1970_fall/s1_110/ROIs1970_fall_s1_110_p35.tif,ROIs1970_fall/s2_110/ROIs1970_fall_s2_110_p35.tif
8,ROIs1970_fall/lc_102/ROIs1970_fall_lc_102_p526.tif,ROIs1970_fall/s1_102/ROIs1970_fall_s1_102_p526.tif,ROIs1970_fall/s2_102/ROIs1970_fall_s2_102_p526.tif
2,ROIs1970_fall/lc_39/ROIs1970_fall_lc_39_p633.tif,ROIs1970_fall/s1_39/ROIs1970_fall_s1_39_p633.tif,ROIs1970_fall/s2_39/ROIs1970_fall_s2_39_p633.tif
2,ROIs1868_summer/lc_123/ROIs1868_summer_lc_123_p478.tif,ROIs1868_summer/s1_123/ROIs1868_summer_s1_123_p478.tif,ROIs1868_summer/s2_123/ROIs1868_summer_s2_123_p478.tif
8,ROIs1868_summer/lc_140/ROIs1868_summer_lc_140_p91.tif,ROIs1868_summer/s1_140/ROIs1868_summer_s1_140_p91.tif,ROIs1868_summer/s2_140/ROIs1868_summer_s2_140_p91.tif
12,ROIs1868_summer/lc_17/ROIs1868_summer_lc_17_p517.tif,ROIs1868_summer/s1_17/ROIs1868_summer_s1_17_p517.tif,ROIs1868_summer/s2_17/ROIs1868_summer_s2_17_p517.tif
14,ROIs1868_summer/lc_147/ROIs1868_summer_lc_147_p631.tif,ROIs1868_summer/s1_147/ROIs1868_summer_s1_147_p631.tif,ROIs1868_summer/s2_147/ROIs1868_summer_s2_147_p631.tif
12,ROIs2017_winter/lc_115/ROIs2017_winter_lc_115_p71.tif,ROIs2017_winter/s1_115/ROIs2017_winter_s1_115_p71.tif,ROIs2017_winter/s2_115/ROIs2017_winter_s2_115_p71.tif
14,ROIs1868_summer/lc_132/ROIs1868_summer_lc_132_p647.tif,ROIs1868_summer/s1_132/ROIs1868_summer_s1_132_p647.tif,ROIs1868_summer/s2_132/ROIs1868_summer_s2_132_p647.tif
10,ROIs1970_fall/lc_83/ROIs1970_fall_lc_83_p332.tif,ROIs1970_fall/s1_83/ROIs1970_fall_s1_83_p332.tif,ROIs1970_fall/s2_83/ROIs1970_fall_s2_83_p332.tif
12,ROIs1868_summer/lc_56/ROIs1868_summer_lc_56_p586.tif,ROIs1868_summer/s1_56/ROIs1868_summer_s1_56_p586.tif,ROIs1868_summer/s2_56/ROIs1868_summer_s2_56_p586.tif
2,ROIs1158_spring/lc_112/ROIs1158_spring_lc_112_p817.tif,ROIs1158_spring/s1_112/ROIs1158_spring_s1_112_p817.tif,ROIs1158_spring/s2_112/ROIs1158_spring_s2_112_p817.tif
10,ROIs1970_fall/lc_1/ROIs1970_fall_lc_1_p769.tif,ROIs1970_fall/s1_1/ROIs1970_fall_s1_1_p769.tif,ROIs1970_fall/s2_1/ROIs1970_fall_s2_1_p769.tif
10,ROIs1868_summer/lc_73/ROIs1868_summer_lc_73_p352.tif,ROIs1868_summer/s1_73/ROIs1868_summer_s1_73_p352.tif,ROIs1868_summer/s2_73/ROIs1868_summer_s2_73_p352.tif
10,ROIs1970_fall/lc_25/ROIs1970_fall_lc_25_p354.tif,ROIs1970_fall/s1_25/ROIs1970_fall_s1_25_p354.tif,ROIs1970_fall/s2_25/ROIs1970_fall_s2_25_p354.tif
